"n.tips","alpha","delta.th","rep","p.forward","p.std","p.pr","p.comb.std","p.comb.pr","p.phyloglm","prune.ok","sig_f","sig_std","sig_pr","sig_plg"
200,2,2,35,0.0672724278195693,0.502994011976048,0.562874251497006,1,1,0.0240347575712864,TRUE,FALSE,FALSE,FALSE,TRUE
500,2,2,35,0.0843643792283651,0.0279441117764471,0.0479041916167665,0.0558882235528942,0.0958083832335329,0.985008846126148,TRUE,FALSE,TRUE,TRUE,FALSE
200,8,2,35,4.791986563964e-06,0.147704590818363,0.104,0.295409181636727,0.208,0.112917964229667,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,2,35,3.2635744813865e-07,0.0119760479041916,0.00798403193612774,0.0239520958083832,0.0159680638722555,5.03111828218821e-05,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,4,35,0.709919251846952,0.383233532934132,0.379241516966068,0.766467065868264,0.758483033932136,0.917051837917562,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,35,0.100420061202462,0.471057884231537,0.502994011976048,0.103792415169661,0.063872255489022,0.998374557042257,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,35,3.71098025855729e-10,0.0239520958083832,0.0119760479041916,0.0479041916167665,0.0239520958083832,5.59536551608655e-07,TRUE,TRUE,TRUE,TRUE,TRUE
500,2,4,35,0.455448899984733,0.0678642714570858,0.0359281437125748,0.135728542914172,0.0718562874251497,0.981872987021531,TRUE,FALSE,FALSE,TRUE,FALSE
200,8,4,35,0.760696185283891,0.359281437125749,0.263473053892216,0.718562874251497,0.526946107784431,0.9910261209341,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,35,9.55315661930047e-27,0.826347305389222,0.922155688622755,0.0958083832335329,0.17564870259481,0.0815048039248724,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,8,35,0.0913412399819838,0.758483033932136,0.626746506986028,1,1,0.625850203988787,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,35,2.15821416032486e-05,0.335329341317365,0.375249500998004,0.143712574850299,0.255489021956088,1.05706088831404e-16,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,35,4.12191894968781e-13,0.403193612774451,0.203592814371257,0.766467065868264,0.407185628742515,3.97963638488612e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,35,0.00149003598993454,0.642714570858283,0.778443113772455,0.542914171656687,0.311377245508982,0.734245239845117,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,8,35,2.28893254336444e-19,0.008,0.00798403193612774,0.016,0.0159680638722555,2.56557022632659e-06,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,35,5.06913799536722e-89,0.0199600798403194,0.0279441117764471,0.0399201596806387,0.0558882235528942,3.90128568366789e-09,TRUE,TRUE,TRUE,TRUE,TRUE
200,0.5,2,36,0.220697001221549,0.724,0.838323353293413,1,1,0.963155847197857,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,36,0.0191835413725908,0.0359281437125748,0.0119760479041916,0.0718562874251497,0.0239520958083832,0.992651085550582,TRUE,TRUE,TRUE,TRUE,FALSE
200,2,2,36,0.700354821856672,0.554890219560878,0.590818363273453,1,1,0.995794373571573,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,36,0.00104259792523315,0.970059880239521,0.99001996007984,0.271457085828343,0.255489021956088,0.737436235627993,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,36,2.31559398078309e-05,0.191616766467066,0.17564870259481,0.0159680638722555,0.031936127744511,3.74414044192599e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,36,3.10909815493402e-07,0.558882235528942,0.355289421157685,0.0558882235528942,0.111776447105788,6.65162976500137e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,36,0.930942750047922,0.0439121756487026,0.0439121756487026,0.0878243512974052,0.0878243512974052,0.998886911727,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.5,4,36,0.00126021706356828,0.431137724550898,0.550898203592814,0.463073852295409,0.662674650698603,0.999474456749519,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,36,0.394672559279605,0.363273453093812,0.419161676646707,0.630738522954092,0.502994011976048,0.49022395880575,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,36,1.39622809346708e-14,0.0558882235528942,0.0239520958083832,0.111776447105788,0.0479041916167665,2.64904698976264e-07,TRUE,TRUE,FALSE,TRUE,TRUE
200,8,4,36,1.61536550619494e-22,0.276,0.376,0.088,0.111776447105788,1.71368697274642e-09,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,36,0.0816316499728175,0.666666666666667,0.74251497005988,0.63872255489022,0.918163672654691,0.994203614880331,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,36,0.0434942146411094,0.343313373253493,0.37125748502994,0.0798403193612774,0.135728542914172,0.99749449060268,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,36,5.17919575273068e-08,0.558882235528942,0.578842315369261,0.0878243512974052,0.0718562874251497,0.000128749722844346,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,36,4.52767772393243e-14,0.251497005988024,0.267465069860279,0.327345309381238,0.343313373253493,2.64224441082757e-10,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,36,2.23475551452318e-28,0.6187624750499,0.630738522954092,0.287425149700599,0.303393213572854,3.9874760272695e-22,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,36,0.324961579201139,0.307385229540918,0.255489021956088,0.151696606786427,0.215568862275449,0.321224889491923,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,36,3.70547356896323e-12,0.151696606786427,0.159680638722555,0.143712574850299,0.263473053892216,1.03180584741953e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,37,0.668533026447253,0.0159680638722555,0.0239520958083832,0.031936127744511,0.0479041916167665,0.998402724496867,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.5,2,37,0.290001770367586,0.926147704590818,0.994011976047904,0.966067864271457,0.862275449101796,0.769374265344998,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,37,0.000128234772549593,0.894211576846307,0.902195608782435,0.0798403193612774,0.223552894211577,0.0315728685308725,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,2,37,0.306109699743652,0.542914171656687,0.550898203592814,1,1,0.960263167210771,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,37,0.211032893161832,0.69061876247505,0.586826347305389,0.582834331337325,0.455089820359281,0.99818503611052,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,37,4.33179001963133e-21,0.479041916167665,0.37125748502994,0.0239520958083832,0.031936127744511,0.00871248263723264,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,37,0.0377580778395582,0.1,0.028,0.2,0.056,0.548757994674719,TRUE,TRUE,FALSE,TRUE,FALSE
500,0.5,4,37,0.909476618858195,0.103792415169661,0.0718562874251497,0.207584830339321,0.143712574850299,0.833745182152257,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,37,3.3291825209159e-07,0.922155688622755,0.870259481037924,0.343313373253493,0.279441117764471,0.000219190981269431,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,4,37,5.93038219813773e-10,0.642714570858283,0.550898203592814,0.239520958083832,0.359281437125749,2.53087633180621e-06,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,37,1.24661579110982e-07,0.56686626746507,0.554890219560878,1,1,0.00223687821392677,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,37,0.0987261836394997,0.311377245508982,0.375249500998004,0.279441117764471,0.534930139720559,0.365258992795993,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,37,0.146376833146682,0.131736526946108,0.227544910179641,0.263473053892216,0.455089820359281,0.82822528496308,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,8,37,0.603206594286289,0.215568862275449,0.19560878243513,0.431137724550898,0.391217564870259,0.998506953528826,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,37,0.308857111618078,0.802395209580838,0.778443113772455,0.279441117764471,0.151696606786427,0.429971249957461,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,37,0.218860734578724,0.127744510978044,0.0918163672654691,0.255489021956088,0.183632734530938,0.986427799370018,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,37,0.0646388426807616,0.786427145708583,0.842315369261477,1,1,0.278222388988528,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,37,0.639829421536787,0.295409181636727,0.383233532934132,0.463073852295409,0.359281437125749,0.999056340293314,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,2,38,0.558003228474863,NA,NA,0.0194647201946472,0.258992805755396,0.627359541511763,TRUE,FALSE,NA,NA,FALSE
500,0.5,2,38,0.0235564682087428,0.878243512974052,0.954091816367265,1,1,0.791683643804134,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,38,0.683852022389855,0.491017964071856,0.514970059880239,0.982035928143713,1,0.999329970046835,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,38,4.49288976751313e-06,0.666666666666667,0.654690618762475,0.031936127744511,0.0159680638722555,3.72521306347501e-09,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,2,38,0.331817927950067,0.199600798403194,0.267465069860279,0.399201596806387,0.534930139720559,0.99853522284582,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,2,38,0.0341522275611026,0.203592814371257,0.231536926147705,0.407185628742515,0.463073852295409,0.428554219150171,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,38,0.00190646034921059,0.554890219560878,0.562874251497006,0.199600798403194,0.135728542914172,0.067428513240235,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,4,38,0.251346941720242,0.267465069860279,0.239520958083832,0.534930139720559,0.479041916167665,0.621720224316717,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,38,0.787248423438414,0.111776447105788,0.167664670658683,0.223552894211577,0.335329341317365,0.997854959068419,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,38,5.64203182166616e-10,0.0718562874251497,0.0518962075848303,0.143712574850299,0.103792415169661,6.0706110687126e-10,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,38,4.0809192113107e-26,0.00399201596806387,0.004,0.00798403193612774,0.008,1.33601103126384e-11,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,4,38,0.216876809729257,NA,NA,0.0146520146520147,0.375451263537906,0.999007433352482,TRUE,FALSE,NA,NA,FALSE
200,0.5,8,38,0.000547520558438878,0.854291417165669,0.770459081836327,0.231536926147705,0.24750499001996,1.61209201523332e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.5,8,38,0.561966961054966,0.487025948103792,0.463073852295409,0.974051896207585,0.926147704590818,0.81863640238518,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,8,38,1.74613517745514e-18,0.168,0.072,0.336,0.144,6.06746454811289e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,38,0.002973231356328,0.031936127744511,0.031936127744511,0.063872255489022,0.063872255489022,0.997999976160466,TRUE,TRUE,TRUE,TRUE,FALSE
200,8,8,38,2.07751186527756e-29,0.44311377245509,0.37125748502994,0.0798403193612774,0.0798403193612774,6.37499537556198e-11,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,38,0.131150217102474,0.0558882235528942,0.0798403193612774,0.111776447105788,0.159680638722555,0.00405536671322857,TRUE,FALSE,FALSE,FALSE,TRUE
200,0.5,2,39,0.76632784061898,0.135728542914172,0.119760479041916,0.271457085828343,0.239520958083832,0.758985616715709,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,39,0.101155535810785,0.171656686626747,0.179640718562874,0.343313373253493,0.359281437125749,0.811084336437769,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,39,0.940940816338908,0.890219560878243,0.782435129740519,0.998003992015968,0.798403193612774,0.933422835141836,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,39,1.25823038290464e-05,0.882235528942116,0.922155688622755,0.00798403193612774,0.0239520958083832,0.985610909548726,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,39,1.59642272237796e-06,0.688,0.74,0.0159680638722555,0.0878243512974052,0.0236099980165324,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,39,0.469969112919798,0.159680638722555,0.163672654690619,0.31936127744511,0.327345309381238,0.99928534603101,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,4,39,0.54603663800606,NA,NA,0.0091324200913242,0.0091533180778032,0.999883215815166,TRUE,FALSE,NA,NA,FALSE
500,0.5,4,39,0.00264992952193212,0.858283433133733,0.88622754491018,1,1,0.869602809987311,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,4,39,0.127045555602639,0.191616766467066,0.215568862275449,0.383233532934132,0.431137724550898,0.999211698034588,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,39,0.000196459700795084,0.642714570858283,0.598802395209581,0.031936127744511,0.0399201596806387,0.00177816036358121,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,39,1.5599659728885e-06,0.251497005988024,0.271457085828343,0.279441117764471,0.295409181636727,1.35177880972806e-12,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,39,0.281173137660701,0.107784431137725,0.115768463073852,0.215568862275449,0.231536926147705,0.97326611643517,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,8,39,0.00204936033612293,0.0761523046092184,0.04,0.152304609218437,0.08,5.76799048301165e-05,TRUE,TRUE,FALSE,TRUE,TRUE
500,0.5,8,39,0.000519084422645348,0.526946107784431,0.387225548902196,0.0718562874251497,0.119760479041916,0.329587407154814,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,8,39,1.37428848707056e-14,0.13627254509018,0.072,0.272545090180361,0.144,4.92534298008434e-06,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,39,6.22268465688996e-22,0.235528942115768,0.271457085828343,0.359281437125749,0.343313373253493,2.60306153606337e-10,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,39,1.43852784579882e-37,0.004,0.00401606425702811,0.008,0.00803212851405622,4.15702006669204e-07,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,8,39,0.312297630554398,0.103792415169661,0.0918163672654691,0.207584830339321,0.183632734530938,0.000925302409902282,TRUE,FALSE,FALSE,FALSE,TRUE
200,0.5,2,40,0.677667224904343,0.526946107784431,0.383233532934132,1,0.766467065868264,0.996852724174376,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,40,0.0074036000817868,0.44311377245509,0.383233532934132,0.822355289421158,0.766467065868264,0.980074782473967,TRUE,TRUE,FALSE,FALSE,FALSE
200,2,2,40,0.560299214492154,0.602794411177645,0.487025948103792,1,0.974051896207585,0.336849405384812,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,40,0.216993081625248,0.107784431137725,0.127744510978044,0.143712574850299,0.0958083832335329,0.705589261868864,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,40,0.000418584358757978,0.191616766467066,0.183632734530938,0.031936127744511,0.0399201596806387,0.0194359594600981,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,2,40,7.76239646289415e-10,0.387225548902196,0.419161676646707,0.263473053892216,0.183632734530938,0.00417930867949097,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,40,0.287268564347627,0.355289421157685,0.255489021956088,0.710578842315369,0.510978043912176,0.999175478306231,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,40,0.233421108222157,0.950099800399202,0.950099800399202,0.654690618762475,0.630738522954092,0.997938897434148,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,40,0.445952485108598,0.0518962075848303,0.0758483033932136,0.103792415169661,0.151696606786427,0.813500344519827,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,40,0.776914750691048,0.0199600798403194,0.0239520958083832,0.0399201596806387,0.0479041916167665,0.999399445525435,TRUE,FALSE,TRUE,TRUE,FALSE
200,8,4,40,5.96406300356918e-12,0.0838323353293413,0.0678642714570858,0.167664670658683,0.135728542914172,1.18692074175054e-08,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,4,40,7.27835379048396e-08,0.355289421157685,0.419161676646707,0.0399201596806387,0.0718562874251497,0.000987235377040375,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,40,4.35115445332934e-06,0.726546906187625,0.774451097804391,0.311377245508982,0.263473053892216,0.497266152837831,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.5,8,40,2.447354441203e-07,0.758483033932136,0.678642714570858,0.24750499001996,0.56686626746507,4.67529664875054e-05,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,40,0.153860115590019,NA,NA,0.388571428571429,0.0758293838862559,0.999598298146905,TRUE,FALSE,NA,NA,FALSE
500,2,8,40,2.03527935063468e-26,0.135728542914172,0.143712574850299,0.031936127744511,0.0479041916167665,1.09197830832961e-14,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,8,40,1.56417308150893e-10,0.558882235528942,0.459081836327345,0.0479041916167665,0.143712574850299,2.02805487737482e-07,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,40,0.246103315250547,0.522954091816367,0.578842315369261,0.471057884231537,0.455089820359281,0.481668474350819,TRUE,FALSE,FALSE,FALSE,FALSE
200,0.5,2,41,0.769864209339089,NA,NA,0.0645161290322581,0.506329113924051,0.765838523263716,TRUE,FALSE,NA,NA,FALSE
500,0.5,2,41,0.760109417423369,0.594810379241517,0.782435129740519,1,1,0.986003908181619,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,41,0.830160201272727,0.0119760479041916,0.0279441117764471,0.0239520958083832,0.0558882235528942,0.732255880808965,TRUE,FALSE,TRUE,TRUE,FALSE
500,2,2,41,0.663251900099514,0.0199600798403194,0.0399201596806387,0.0399201596806387,0.0798403193612774,0.992677369361833,TRUE,FALSE,TRUE,TRUE,FALSE
200,8,2,41,0.658329011410851,NA,NA,1,0.140127388535032,0.835929964891864,TRUE,FALSE,NA,NA,FALSE
500,8,2,41,1.74854461216118e-06,0.722554890219561,0.63872255489022,0.143712574850299,0.199600798403194,0.0001154968649684,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,4,41,0.311656069685487,NA,NA,0.00917431192660551,0.91304347826087,0.0627648613277579,TRUE,FALSE,NA,NA,FALSE
500,0.5,4,41,0.664158673558348,0.994011976047904,0.838323353293413,1,1,0.919096144201048,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,41,0.28623779383215,0.151696606786427,0.131736526946108,0.303393213572854,0.263473053892216,0.995730394359703,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,41,7.08070752181437e-09,0.331337325349301,0.363273453093812,0.063872255489022,0.0479041916167665,1.38115649789125e-08,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,41,0.00712828586194151,0.966067864271457,0.842315369261477,0.950099800399202,0.798403193612774,0.399174321536298,TRUE,TRUE,FALSE,FALSE,FALSE
500,8,4,41,1.01697655101153e-18,0.347305389221557,0.219560878243513,0.0399201596806387,0.031936127744511,5.38127282094419e-17,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,8,41,0.851349950416865,NA,NA,0.0338983050847458,1,0.0890855222439483,TRUE,FALSE,NA,NA,FALSE
500,0.5,8,41,1.3896128112784e-05,0.327345309381238,0.387225548902196,0.0159680638722555,0.00798403193612774,1.08186583902502e-08,TRUE,TRUE,FALSE,FALSE,TRUE
200,2,8,41,4.87389426920713e-10,0.347305389221557,0.303393213572854,0.694610778443114,0.606786427145709,4.71981782903502e-11,TRUE,TRUE,FALSE,FALSE,TRUE
500,2,8,41,0.747205851940901,0.363273453093812,0.259481037924152,0.726546906187625,0.518962075848303,0.900943131359282,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,8,41,0.150353632207909,0.998003992015968,0.986027944111776,1,1,0.935987494612766,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,8,41,4.87068780376122e-29,0.351297405189621,0.37125748502994,0.119760479041916,0.167664670658683,3.03932072196426e-12,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,42,0.445591838791848,0.910179640718563,0.878243512974052,1,1,0.998504730221336,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,42,0.406114716654614,0.7624750499002,0.754491017964072,1,0.846307385229541,0.996322757231343,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,42,0.573068539883844,0.526946107784431,0.455089820359281,1,0.910179640718563,0.994647660346429,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,42,6.80109010139908e-05,0.343313373253493,0.251497005988024,0.686626746506986,0.502994011976048,0.902008995493273,TRUE,TRUE,FALSE,FALSE,FALSE
200,8,2,42,9.48231874770488e-07,0.0240963855421687,0.0159680638722555,0.0481927710843374,0.031936127744511,0.0189201840727599,TRUE,TRUE,TRUE,TRUE,TRUE
500,8,2,42,0.00160308746542355,0.586826347305389,0.642714570858283,0.287425149700599,0.295409181636727,0.995010803378215,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,4,42,0.986078169525719,0.407185628742515,0.56686626746507,0.81437125748503,0.942115768463074,0.996338674796921,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,4,42,0.12914703719046,0.491017964071856,0.562874251497006,0.0399201596806387,0.0479041916167665,0.953959062282254,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,4,42,0.909102622275195,0.363273453093812,0.19560878243513,0.481927710843373,0.391217564870259,0.841734816601697,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,4,42,1.59269091820554e-08,0.131736526946108,0.0998003992015968,0.263473053892216,0.199600798403194,0.0426682342318579,TRUE,TRUE,FALSE,FALSE,TRUE
200,8,4,42,0.773793735918494,0.99001996007984,0.842315369261477,1,1,0.997946242981449,TRUE,FALSE,FALSE,FALSE,FALSE
500,8,4,42,4.81016034112559e-21,0.307385229540918,0.31936127744511,0.0399201596806387,0.0558882235528942,0.0738664812328127,TRUE,TRUE,FALSE,FALSE,FALSE
200,0.5,8,42,0.664429874766892,0.63872255489022,0.590818363273453,1,1,8.75532045969464e-05,TRUE,FALSE,FALSE,FALSE,TRUE
500,0.5,8,42,0.649619337214447,0.0239520958083832,0.0239520958083832,0.0479041916167665,0.0479041916167665,0.992749619162849,TRUE,FALSE,TRUE,TRUE,FALSE
200,2,8,42,0.618012885236039,0.355289421157685,0.518962075848303,0.303393213572854,0.407185628742515,0.988420271899381,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,8,42,1.61326446490186e-06,0.0119760479041916,0.0159680638722555,0.0239520958083832,0.031936127744511,8.32256376978394e-09,TRUE,TRUE,TRUE,TRUE,TRUE
200,8,8,42,4.27670145328634e-35,0.120240480961924,0.104,0.240480961923848,0.208,4.82981655807719e-16,TRUE,TRUE,FALSE,FALSE,TRUE
500,8,8,42,1.74035509496724e-67,0.0838323353293413,0.0558882235528942,0.00798403193612774,0.00798403193612774,6.08355703690509e-09,TRUE,TRUE,FALSE,FALSE,TRUE
200,0.5,2,43,0.399205744051163,0.936,0.9,1,1,0.997118155355338,TRUE,FALSE,FALSE,FALSE,FALSE
500,0.5,2,43,0.2035350630499,0.666666666666667,0.678642714570858,0.606786427145709,0.646706586826347,0.663448664742168,TRUE,FALSE,FALSE,FALSE,FALSE
200,2,2,43,0.0591518349996681,0.914171656686627,0.970059880239521,0.031936127744511,0.0878243512974052,0.998537689686064,TRUE,FALSE,FALSE,FALSE,FALSE
500,2,2,43,0.386271353878038,0.135728542914172,0.183632734530938,0.271457085828343,0.367265469061876,0.997479383506894,TRUE,FALSE,FALSE,FALSE,FALSE
200,8,2,43,0.36904174039476,0.347305389221557,0.463073852295409,0.694610778443114,0.926147704590818,0.997501331582499,TRUE,FALSE,FALSE,FALSE,FALSE
